ρ = 1/2 φ², V(ρ)
0.0942509, -0.000875734
0.0942559, -0.000875701
0.0942609, -0.000875669
0.0942659, -0.000875637
0.0942709, -0.000875605
0.0942759, -0.000875573
0.0942809, -0.000875541
0.0942859, -0.000875509
0.0942909, -0.000875477
0.0942959, -0.000875444
0.0943009, -0.000875412
0.0943059, -0.00087538
0.0943109, -0.000875348
0.0943159, -0.000875316
0.0943209, -0.000875284
0.0943259, -0.000875251
0.0943309, -0.000875219
0.0943359, -0.000875187
0.0943409, -0.000875155
0.0943459, -0.000875122
0.0943509, -0.00087509
0.0943559, -0.000875058
0.0943609, -0.000875026
0.0943659, -0.000874993
0.0943709, -0.000874961
0.0943759, -0.000874929
0.0943809, -0.000874897
0.0943859, -0.000874864
0.0943909, -0.000874832
0.0943959, -0.0008748
0.0944009, -0.000874767
0.0944059, -0.000874735
0.0944109, -0.000874703
0.0944159, -0.00087467
0.0944209, -0.000874638
0.0944259, -0.000874605
0.0944309, -0.000874573
0.0944359, -0.000874541
0.0944409, -0.000874508
0.0944459, -0.000874476
0.0944509, -0.000874443
0.0944559, -0.000874411
0.0944609, -0.000874379
0.0944659, -0.000874346
0.0944709, -0.000874314
0.0944759, -0.000874281
0.0944809, -0.000874249
0.0944859, -0.000874216
0.0944909, -0.000874184
0.0944959, -0.000874151
0.0945009, -0.000874119
0.0945059, -0.000874086
0.0945109, -0.000874054
0.0945159, -0.000874021
0.0945209, -0.000873989
0.0945259, -0.000873956
0.0945309, -0.000873924
0.0945359, -0.000873891
0.0945409, -0.000873859
0.0945459, -0.000873826
0.0945509, -0.000873793
0.0945559, -0.000873761
0.0945609, -0.000873728
0.0945659, -0.000873696
0.0945709, -0.000873663
0.0945759, -0.00087363
0.0945809, -0.000873598
0.0945859, -0.000873565
0.0945909, -0.000873532
0.0945959, -0.0008735
0.0946009, -0.000873467
0.0946059, -0.000873434
0.0946109, -0.000873402
0.0946159, -0.000873369
0.0946209, -0.000873336
0.0946259, -0.000873304
0.0946309, -0.000873271
0.0946359, -0.000873238
0.0946409, -0.000873206
0.0946459, -0.000873173
0.0946509, -0.00087314
0.0946559, -0.000873107
0.0946609, -0.000873075
0.0946659, -0.000873042
0.0946709, -0.000873009
0.0946759, -0.000872976
0.0946809, -0.000872943
0.0946859, -0.000872911
0.0946909, -0.000872878
0.0946959, -0.000872845
0.0947009, -0.000872812
0.0947059, -0.000872779
0.0947109, -0.000872746
0.0947159, -0.000872714
0.0947209, -0.000872681
0.0947259, -0.000872648
0.0947309, -0.000872615
0.0947359, -0.000872582
0.0947409, -0.000872549
0.0947459, -0.000872516
0.0947509, -0.000872483
0.0947559, -0.00087245
0.0947609, -0.000872417
0.0947659, -0.000872385
0.0947709, -0.000872352
0.0947759, -0.000872319
0.0947809, -0.000872286
0.0947859, -0.000872253
0.0947909, -0.00087222
0.0947959, -0.000872187
0.0948009, -0.000872154
0.0948059, -0.000872121
0.0948109, -0.000872088
0.0948159, -0.000872055
0.0948209, -0.000872022
0.0948259, -0.000871989
0.0948309, -0.000871956
0.0948359, -0.000871923
0.0948409, -0.000871889
0.0948459, -0.000871856
0.0948509, -0.000871823
0.0948559, -0.00087179
0.0948609, -0.000871757
0.0948659, -0.000871724
0.0948709, -0.000871691
0.0948759, -0.000871658
0.0948809, -0.000871625
0.0948859, -0.000871592
0.0948909, -0.000871558
0.0948959, -0.000871525
0.0949009, -0.000871492
0.0949059, -0.000871459
0.0949109, -0.000871426
0.0949159, -0.000871392
0.0949209, -0.000871359
0.0949259, -0.000871326
0.0949309, -0.000871293
0.0949359, -0.00087126
0.0949409, -0.000871226
0.0949459, -0.000871193
0.0949509, -0.00087116
0.0949559, -0.000871127
0.0949609, -0.000871093
0.0949659, -0.00087106
0.0949709, -0.000871027
0.0949759, -0.000870994
0.0949809, -0.00087096
0.0949859, -0.000870927
0.0949909, -0.000870894
0.0949959, -0.00087086
0.095001, -0.000870827
0.095006, -0.000870794
0.095011, -0.00087076
0.095016, -0.000870727
0.095021, -0.000870694
0.095026, -0.00087066
0.095031, -0.000870627
0.095036, -0.000870593
0.095041, -0.00087056
0.095046, -0.000870527
0.095051, -0.000870493
0.095056, -0.00087046
0.095061, -0.000870426
0.095066, -0.000870393
0.095071, -0.000870359
0.095076, -0.000870326
0.095081, -0.000870293
0.095086, -0.000870259
0.095091, -0.000870226
0.095096, -0.000870192
0.095101, -0.000870159
0.095106, -0.000870125
0.095111, -0.000870092
0.095116, -0.000870058
0.095121, -0.000870025
0.095126, -0.000869991
0.095131, -0.000869957
0.095136, -0.000869924
0.095141, -0.00086989
0.095146, -0.000869857
0.095151, -0.000869823
0.095156, -0.00086979
0.095161, -0.000869756
0.095166, -0.000869722
0.095171, -0.000869689
0.095176, -0.000869655
0.095181, -0.000869622
0.095186, -0.000869588
0.095191, -0.000869554
0.095196, -0.000869521
0.095201, -0.000869487
0.095206, -0.000869453
0.095211, -0.00086942
0.095216, -0.000869386
0.095221, -0.000869352
0.095226, -0.000869318
0.095231, -0.000869285
0.095236, -0.000869251
0.095241, -0.000869217
0.095246, -0.000869184
0.095251, -0.00086915
0.095256, -0.000869116
0.095261, -0.000869082
0.095266, -0.000869049
0.095271, -0.000869015
0.095276, -0.000868981
0.095281, -0.000868947
0.095286, -0.000868913
0.095291, -0.00086888
0.095296, -0.000868846
0.095301, -0.000868812
0.095306, -0.000868778
0.095311, -0.000868744
0.095316, -0.00086871
0.095321, -0.000868676
0.095326, -0.000868643
0.095331, -0.000868609
0.095336, -0.000868575
0.095341, -0.000868541
0.095346, -0.000868507
0.095351, -0.000868473
0.095356, -0.000868439
0.095361, -0.000868405
0.095366, -0.000868371
0.095371, -0.000868337
0.095376, -0.000868303
0.095381, -0.000868269
0.095386, -0.000868235
0.095391, -0.000868201
0.095396, -0.000868168
0.095401, -0.000868134
0.095406, -0.0008681
0.095411, -0.000868065
0.095416, -0.000868031
0.095421, -0.000867997
0.095426, -0.000867963
0.095431, -0.000867929
0.095436, -0.000867895
0.095441, -0.000867861
0.095446, -0.000867827
0.095451, -0.000867793
0.095456, -0.000867759
0.095461, -0.000867725
0.095466, -0.000867691
0.095471, -0.000867657
0.095476, -0.000867623
0.095481, -0.000867588
0.095486, -0.000867554
0.095491, -0.00086752
0.095496, -0.000867486
0.095501, -0.000867452
0.095506, -0.000867418
0.095511, -0.000867383
0.095516, -0.000867349
0.095521, -0.000867315
0.095526, -0.000867281
0.095531, -0.000867247
0.095536, -0.000867212
0.095541, -0.000867178
0.095546, -0.000867144
0.095551, -0.00086711
0.095556, -0.000867075
0.095561, -0.000867041
0.095566, -0.000867007
0.095571, -0.000866973
0.095576, -0.000866938
0.095581, -0.000866904
0.095586, -0.00086687
0.095591, -0.000866835
0.095596, -0.000866801
0.095601, -0.000866767
0.095606, -0.000866732
0.095611, -0.000866698
0.095616, -0.000866664
0.095621, -0.000866629
0.095626, -0.000866595
0.095631, -0.000866561
0.095636, -0.000866526
0.095641, -0.000866492
0.095646, -0.000866457
0.095651, -0.000866423
0.095656, -0.000866389
0.095661, -0.000866354
0.095666, -0.00086632
0.095671, -0.000866285
0.095676, -0.000866251
0.095681, -0.000866216
0.095686, -0.000866182
0.095691, -0.000866147
0.095696, -0.000866113
0.095701, -0.000866078
0.095706, -0.000866044
0.095711, -0.000866009
0.095716, -0.000865975
0.095721, -0.00086594
0.095726, -0.000865906
0.095731, -0.000865871
0.095736, -0.000865837
0.095741, -0.000865802
0.095746, -0.000865768
0.095751, -0.000865733
0.095756, -0.000865698
0.095761, -0.000865664
0.095766, -0.000865629
0.095771, -0.000865595
0.095776, -0.00086556
0.095781, -0.000865525
0.095786, -0.000865491
0.095791, -0.000865456
0.095796, -0.000865421
0.095801, -0.000865387
0.095806, -0.000865352
0.095811, -0.000865317
0.095816, -0.000865283
0.095821, -0.000865248
0.095826, -0.000865213
0.095831, -0.000865179
0.095836, -0.000865144
0.095841, -0.000865109
0.095846, -0.000865074
0.095851, -0.00086504
0.095856, -0.000865005
0.095861, -0.00086497
0.095866, -0.000864935
0.095871, -0.000864901
0.095876, -0.000864866
0.095881, -0.000864831
0.095886, -0.000864796
0.095891, -0.000864761
0.095896, -0.000864726
0.095901, -0.000864692
0.095906, -0.000864657
0.095911, -0.000864622
0.095916, -0.000864587
0.095921, -0.000864552
0.095926, -0.000864517
0.095931, -0.000864482
0.095936, -0.000864448
0.095941, -0.000864413
0.095946, -0.000864378
0.095951, -0.000864343
0.095956, -0.000864308
0.095961, -0.000864273
0.095966, -0.000864238
0.095971, -0.000864203
0.095976, -0.000864168
0.095981, -0.000864133
0.095986, -0.000864098
0.095991, -0.000864063
0.095996, -0.000864028
0.096001, -0.000863993
0.096006, -0.000863958
0.096011, -0.000863923
0.096016, -0.000863888
0.096021, -0.000863853
0.096026, -0.000863818
0.096031, -0.000863783
0.096036, -0.000863748
0.096041, -0.000863713
0.096046, -0.000863678
0.096051, -0.000863643
0.096056, -0.000863608
0.096061, -0.000863573
0.096066, -0.000863538
0.096071, -0.000863502
0.096076, -0.000863467
0.096081, -0.000863432
0.096086, -0.000863397
0.096091, -0.000863362
0.096096, -0.000863327
0.096101, -0.000863292
0.096106, -0.000863256
0.096111, -0.000863221
0.096116, -0.000863186
0.096121, -0.000863151
0.096126, -0.000863116
0.096131, -0.00086308
0.096136, -0.000863045
0.096141, -0.00086301
0.096146, -0.000862975
0.096151, -0.000862939
0.096156, -0.000862904
0.096161, -0.000862869
0.096166, -0.000862834
0.096171, -0.000862798
0.096176, -0.000862763
0.096181, -0.000862728
0.096186, -0.000862693
0.096191, -0.000862657
0.096196, -0.000862622
0.096201, -0.000862587
0.096206, -0.000862551
0.096211, -0.000862516
0.096216, -0.00086248
0.096221, -0.000862445
0.096226, -0.00086241
0.096231, -0.000862374
0.096236, -0.000862339
0.096241, -0.000862304
0.096246, -0.000862268
0.096251, -0.000862233
0.096256, -0.000862197
0.096261, -0.000862162
0.096266, -0.000862126
0.096271, -0.000862091
0.096276, -0.000862056
0.096281, -0.00086202
0.096286, -0.000861985
0.096291, -0.000861949
0.096296, -0.000861914
0.096301, -0.000861878
0.096306, -0.000861843
0.096311, -0.000861807
0.096316, -0.000861772
0.096321, -0.000861736
0.096326, -0.000861701
0.096331, -0.000861665
0.096336, -0.000861629
0.096341, -0.000861594
0.096346, -0.000861558
0.096351, -0.000861523
0.096356, -0.000861487
0.096361, -0.000861452
0.096366, -0.000861416
0.096371, -0.00086138
0.096376, -0.000861345
0.096381, -0.000861309
0.096386, -0.000861273
0.096391, -0.000861238
0.096396, -0.000861202
0.096401, -0.000861166
0.096406, -0.000861131
0.096411, -0.000861095
0.096416, -0.000861059
0.096421, -0.000861024
0.096426, -0.000860988
0.096431, -0.000860952
0.096436, -0.000860917
0.096441, -0.000860881
0.096446, -0.000860845
0.096451, -0.000860809
0.096456, -0.000860774
0.096461, -0.000860738
0.096466, -0.000860702
0.096471, -0.000860666
0.096476, -0.00086063
0.096481, -0.000860595
0.096486, -0.000860559
0.096491, -0.000860523
0.096496, -0.000860487
0.096501, -0.000860451
0.096506, -0.000860416
0.096511, -0.00086038
0.096516, -0.000860344
0.096521, -0.000860308
0.096526, -0.000860272
0.096531, -0.000860236
0.096536, -0.0008602
0.096541, -0.000860164
0.096546, -0.000860129
0.096551, -0.000860093
0.096556, -0.000860057
0.096561, -0.000860021
0.096566, -0.000859985
0.096571, -0.000859949
0.096576, -0.000859913
0.096581, -0.000859877
0.096586, -0.000859841
0.096591, -0.000859805
0.096596, -0.000859769
0.096601, -0.000859733
0.096606, -0.000859697
0.096611, -0.000859661
0.096616, -0.000859625
0.096621, -0.000859589
0.096626, -0.000859553
0.096631, -0.000859517
0.096636, -0.000859481
0.096641, -0.000859445
0.096646, -0.000859409
0.096651, -0.000859373
0.096656, -0.000859337
0.096661, -0.0008593
0.096666, -0.000859264
0.096671, -0.000859228
0.096676, -0.000859192
0.096681, -0.000859156
0.096686, -0.00085912
0.096691, -0.000859084
0.096696, -0.000859048
0.096701, -0.000859011
0.096706, -0.000858975
0.096711, -0.000858939
0.096716, -0.000858903
0.096721, -0.000858867
0.096726, -0.00085883
0.096731, -0.000858794
0.096736, -0.000858758
0.096741, -0.000858722
0.096746, -0.000858685
0.096751, -0.000858649
0.096756, -0.000858613
0.096761, -0.000858577
0.096766, -0.00085854
0.096771, -0.000858504
0.096776, -0.000858468
0.096781, -0.000858432
0.096786, -0.000858395
0.096791, -0.000858359
0.096796, -0.000858323
0.096801, -0.000858286
0.096806, -0.00085825
0.096811, -0.000858214
0.096816, -0.000858177
0.096821, -0.000858141
0.096826, -0.000858105
0.096831, -0.000858068
0.096836, -0.000858032
0.096841, -0.000857995
0.096846, -0.000857959
0.096851, -0.000857923
0.096856, -0.000857886
0.096861, -0.00085785
0.096866, -0.000857813
0.096871, -0.000857777
0.096876, -0.00085774
0.096881, -0.000857704
0.096886, -0.000857667
0.096891, -0.000857631
0.096896, -0.000857594
0.096901, -0.000857558
0.096906, -0.000857521
0.096911, -0.000857485
0.096916, -0.000857448
0.096921, -0.000857412
0.096926, -0.000857375
0.096931, -0.000857339
0.096936, -0.000857302
0.096941, -0.000857266
0.096946, -0.000857229
0.096951, -0.000857192
0.096956, -0.000857156
0.096961, -0.000857119
0.096966, -0.000857083
0.096971, -0.000857046
0.096976, -0.000857009
0.096981, -0.000856973
0.096986, -0.000856936
0.096991, -0.0008569
0.096996, -0.000856863
0.097001, -0.000856826
0.097006, -0.00085679
0.097011, -0.000856753
0.097016, -0.000856716
0.097021, -0.000856679
0.097026, -0.000856643
0.097031, -0.000856606
0.097036, -0.000856569
0.097041, -0.000856533
0.097046, -0.000856496
0.097051, -0.000856459
0.097056, -0.000856422
0.097061, -0.000856386
0.097066, -0.000856349
0.097071, -0.000856312
0.097076, -0.000856275
0.097081, -0.000856238
0.097086, -0.000856202
0.097091, -0.000856165
0.097096, -0.000856128
0.097101, -0.000856091
0.097106, -0.000856054
0.097111, -0.000856017
0.097116, -0.000855981
0.097121, -0.000855944
0.097126, -0.000855907
0.097131, -0.00085587
0.097136, -0.000855833
0.097141, -0.000855796
0.097146, -0.000855759
0.097151, -0.000855722
0.097156, -0.000855685
0.097161, -0.000855649
0.097166, -0.000855612
0.097171, -0.000855575
0.097176, -0.000855538
0.097181, -0.000855501
0.097186, -0.000855464
0.097191, -0.000855427
0.097196, -0.00085539
0.097201, -0.000855353
0.097206, -0.000855316
0.097211, -0.000855279
0.097216, -0.000855242
0.097221, -0.000855205
0.097226, -0.000855168
0.097231, -0.000855131
0.097236, -0.000855094
0.097241, -0.000855057
0.097246, -0.000855019
0.097251, -0.000854982
0.097256, -0.000854945
0.097261, -0.000854908
0.097266, -0.000854871
0.097271, -0.000854834
0.097276, -0.000854797
0.097281, -0.00085476
0.097286, -0.000854723
0.097291, -0.000854685
0.097296, -0.000854648
0.097301, -0.000854611
0.097306, -0.000854574
0.097311, -0.000854537
0.097316, -0.0008545
0.097321, -0.000854462
0.097326, -0.000854425
0.097331, -0.000854388
0.097336, -0.000854351
0.097341, -0.000854313
0.097346, -0.000854276
0.097351, -0.000854239
0.097356, -0.000854202
0.097361, -0.000854164
0.097366, -0.000854127
0.097371, -0.00085409
0.097376, -0.000854053
0.097381, -0.000854015
0.097386, -0.000853978
0.097391, -0.000853941
0.097396, -0.000853903
0.097401, -0.000853866
0.097406, -0.000853829
0.097411, -0.000853791
0.097416, -0.000853754
0.097421, -0.000853717
0.097426, -0.000853679
0.097431, -0.000853642
0.097436, -0.000853605
0.097441, -0.000853567
0.097446, -0.00085353
0.097451, -0.000853492
0.097456, -0.000853455
0.097461, -0.000853417
0.097466, -0.00085338
0.097471, -0.000853343
0.097476, -0.000853305
0.097481, -0.000853268
0.097486, -0.00085323
0.097491, -0.000853193
0.097496, -0.000853155
0.097501, -0.000853118
0.097506, -0.00085308
0.097511, -0.000853043
0.097516, -0.000853005
0.097521, -0.000852968
0.097526, -0.00085293
0.097531, -0.000852893
0.097536, -0.000852855
0.097541, -0.000852817
0.097546, -0.00085278
0.097551, -0.000852742
0.097556, -0.000852705
0.097561, -0.000852667
0.097566, -0.000852629
0.097571, -0.000852592
0.097576, -0.000852554
0.097581, -0.000852517
0.097586, -0.000852479
0.097591, -0.000852441
0.097596, -0.000852404
0.097601, -0.000852366
0.097606, -0.000852328
0.097611, -0.000852291
0.097616, -0.000852253
0.097621, -0.000852215
0.097626, -0.000852178
0.097631, -0.00085214
0.097636, -0.000852102
0.097641, -0.000852064
0.097646, -0.000852027
0.097651, -0.000851989
0.097656, -0.000851951
0.097661, -0.000851913
0.097666, -0.000851876
0.097671, -0.000851838
0.097676, -0.0008518
0.097681, -0.000851762
0.097686, -0.000851724
0.097691, -0.000851687
0.097696, -0.000851649
0.097701, -0.000851611
0.097706, -0.000851573
0.097711, -0.000851535
0.097716, -0.000851497
0.097721, -0.00085146
0.097726, -0.000851422
0.097731, -0.000851384
0.097736, -0.000851346
0.097741, -0.000851308
0.097746, -0.00085127
0.097751, -0.000851232
0.097756, -0.000851194
0.097761, -0.000851156
0.097766, -0.000851118
0.097771, -0.00085108
0.097776, -0.000851042
0.097781, -0.000851005
0.097786, -0.000850967
0.097791, -0.000850929
0.097796, -0.000850891
0.097801, -0.000850853
0.097806, -0.000850815
0.097811, -0.000850777
0.097816, -0.000850739
0.097821, -0.0008507
0.097826, -0.000850662
0.097831, -0.000850624
0.097836, -0.000850586
0.097841, -0.000850548
0.097846, -0.00085051
0.097851, -0.000850472
0.097856, -0.000850434
0.097861, -0.000850396
0.097866, -0.000850358
0.097871, -0.00085032
0.097876, -0.000850282
0.097881, -0.000850243
0.097886, -0.000850205
0.097891, -0.000850167
0.097896, -0.000850129
0.097901, -0.000850091
0.097906, -0.000850053
0.097911, -0.000850015
0.097916, -0.000849976
0.097921, -0.000849938
0.097926, -0.0008499
0.097931, -0.000849862
0.097936, -0.000849823
0.097941, -0.000849785
0.097946, -0.000849747
0.097951, -0.000849709
0.097956, -0.000849671
0.097961, -0.000849632
0.097966, -0.000849594
0.097971, -0.000849556
0.097976, -0.000849517
0.097981, -0.000849479
0.097986, -0.000849441
0.097991, -0.000849402
0.097996, -0.000849364
0.098001, -0.000849326
0.098006, -0.000849287
0.098011, -0.000849249
0.098016, -0.000849211
0.098021, -0.000849172
0.098026, -0.000849134
0.098031, -0.000849096
0.098036, -0.000849057
0.098041, -0.000849019
0.098046, -0.00084898
0.098051, -0.000848942
0.098056, -0.000848904
0.098061, -0.000848865
0.098066, -0.000848827
0.098071, -0.000848788
0.098076, -0.00084875
0.098081, -0.000848711
0.098086, -0.000848673
0.098091, -0.000848634
0.098096, -0.000848596
0.098101, -0.000848557
0.098106, -0.000848519
0.098111, -0.00084848
0.098116, -0.000848442
0.098121, -0.000848403
0.098126, -0.000848365
0.098131, -0.000848326
0.098136, -0.000848288
0.098141, -0.000848249
0.098146, -0.000848211
0.098151, -0.000848172
0.098156, -0.000848133
0.098161, -0.000848095
0.098166, -0.000848056
0.098171, -0.000848018
0.098176, -0.000847979
0.098181, -0.00084794
0.098186, -0.000847902
0.098191, -0.000847863
0.098196, -0.000847824
0.098201, -0.000847786
0.098206, -0.000847747
0.098211, -0.000847708
0.098216, -0.00084767
0.098221, -0.000847631
0.098226, -0.000847592
0.098231, -0.000847554
0.098236, -0.000847515
0.098241, -0.000847476
0.098246, -0.000847437
0.098251, -0.000847399
0.098256, -0.00084736
0.098261, -0.000847321
0.098266, -0.000847282
0.098271, -0.000847244
0.098276, -0.000847205
0.098281, -0.000847166
0.098286, -0.000847127
0.098291, -0.000847088
0.098296, -0.00084705
0.098301, -0.000847011
0.098306, -0.000846972
0.098311, -0.000846933
0.098316, -0.000846894
0.098321, -0.000846855
0.098326, -0.000846816
0.098331, -0.000846778
0.098336, -0.000846739
0.098341, -0.0008467
0.098346, -0.000846661
0.098351, -0.000846622
0.098356, -0.000846583
0.098361, -0.000846544
0.098366, -0.000846505
0.098371, -0.000846466
0.098376, -0.000846427
0.098381, -0.000846388
0.098386, -0.000846349
0.098391, -0.00084631
0.098396, -0.000846271
0.098401, -0.000846232
0.098406, -0.000846193
0.098411, -0.000846154
0.098416, -0.000846115
0.098421, -0.000846076
0.098426, -0.000846037
0.098431, -0.000845998
0.098436, -0.000845959
0.098441, -0.00084592
0.098446, -0.000845881
0.098451, -0.000845842
0.098456, -0.000845803
0.098461, -0.000845764
0.098466, -0.000845725
0.098471, -0.000845685
0.098476, -0.000845646
0.098481, -0.000845607
0.098486, -0.000845568
0.098491, -0.000845529
0.098496, -0.00084549
0.098501, -0.000845451
0.098506, -0.000845411
0.098511, -0.000845372
0.098516, -0.000845333
0.098521, -0.000845294
0.098526, -0.000845255
0.098531, -0.000845215
0.098536, -0.000845176
0.098541, -0.000845137
0.098546, -0.000845098
0.098551, -0.000845059
0.098556, -0.000845019
0.098561, -0.00084498
0.098566, -0.000844941
0.098571, -0.000844901
0.098576, -0.000844862
0.098581, -0.000844823
0.098586, -0.000844784
0.098591, -0.000844744
0.098596, -0.000844705
0.098601, -0.000844666
0.098606, -0.000844626
0.098611, -0.000844587
0.098616, -0.000844548
0.098621, -0.000844508
0.098626, -0.000844469
0.098631, -0.000844429
0.098636, -0.00084439
0.098641, -0.000844351
0.098646, -0.000844311
0.098651, -0.000844272
0.098656, -0.000844232
0.098661, -0.000844193
0.098666, -0.000844154
0.098671, -0.000844114
0.098676, -0.000844075
0.098681, -0.000844035
0.098686, -0.000843996
0.098691, -0.000843956
0.098696, -0.000843917
0.098701, -0.000843877
0.098706, -0.000843838
0.098711, -0.000843798
0.098716, -0.000843759
0.098721, -0.000843719
0.098726, -0.00084368
0.098731, -0.00084364
0.098736, -0.0008436
0.098741, -0.000843561
0.098746, -0.000843521
0.098751, -0.000843482
0.098756, -0.000843442
0.098761, -0.000843403
0.098766, -0.000843363
0.098771, -0.000843323
0.098776, -0.000843284
0.098781, -0.000843244
0.098786, -0.000843204
0.098791, -0.000843165
0.098796, -0.000843125
0.098801, -0.000843085
0.098806, -0.000843046
0.098811, -0.000843006
0.098816, -0.000842966
0.098821, -0.000842927
0.098826, -0.000842887
0.098831, -0.000842847
0.098836, -0.000842808
0.098841, -0.000842768
0.098846, -0.000842728
0.098851, -0.000842688
0.098856, -0.000842649
0.098861, -0.000842609
0.098866, -0.000842569
0.098871, -0.000842529
0.098876, -0.00084249
0.098881, -0.00084245
0.098886, -0.00084241
0.098891, -0.00084237
0.098896, -0.00084233
0.098901, -0.00084229
0.098906, -0.000842251
0.098911, -0.000842211
0.098916, -0.000842171
0.098921, -0.000842131
0.098926, -0.000842091
0.098931, -0.000842051
0.098936, -0.000842011
0.098941, -0.000841972
0.098946, -0.000841932
0.098951, -0.000841892
0.098956, -0.000841852
0.098961, -0.000841812
0.098966, -0.000841772
0.098971, -0.000841732
0.098976, -0.000841692
0.098981, -0.000841652
0.098986, -0.000841612
0.098991, -0.000841572
0.098996, -0.000841532
0.099001, -0.000841492
0.099006, -0.000841452
0.099011, -0.000841412
0.099016, -0.000841372
0.099021, -0.000841332
0.099026, -0.000841292
0.099031, -0.000841252
0.099036, -0.000841212
0.099041, -0.000841172
0.099046, -0.000841132
0.099051, -0.000841092
0.099056, -0.000841052
0.099061, -0.000841011
0.099066, -0.000840971
0.099071, -0.000840931
0.099076, -0.000840891
0.099081, -0.000840851
0.099086, -0.000840811
0.099091, -0.000840771
0.099096, -0.000840731
0.099101, -0.00084069
0.099106, -0.00084065
0.099111, -0.00084061
0.099116, -0.00084057
0.099121, -0.00084053
0.099126, -0.000840489
0.099131, -0.000840449
0.099136, -0.000840409
0.099141, -0.000840369
0.099146, -0.000840329
0.099151, -0.000840288
0.099156, -0.000840248
0.099161, -0.000840208
0.099166, -0.000840167
0.099171, -0.000840127
0.099176, -0.000840087
0.099181, -0.000840047
0.099186, -0.000840006
0.099191, -0.000839966
0.099196, -0.000839926
0.099201, -0.000839885
0.099206, -0.000839845
0.099211, -0.000839805
0.099216, -0.000839764
0.099221, -0.000839724
0.099226, -0.000839684
0.099231, -0.000839643
0.099236, -0.000839603
0.099241, -0.000839562
0.099246, -0.000839522
0.099251, -0.000839482
0.099256, -0.000839441
0.099261, -0.000839401
0.099266, -0.00083936
0.099271, -0.00083932
0.099276, -0.000839279
0.099281, -0.000839239
0.099286, -0.000839198
0.099291, -0.000839158
0.099296, -0.000839117
0.099301, -0.000839077
0.099306, -0.000839036
0.099311, -0.000838996
0.099316, -0.000838955
0.099321, -0.000838915
0.099326, -0.000838874
0.099331, -0.000838834
0.099336, -0.000838793
0.099341, -0.000838753
0.099346, -0.000838712
0.099351, -0.000838672
0.099356, -0.000838631
0.099361, -0.00083859
0.099366, -0.00083855
0.099371, -0.000838509
0.099376, -0.000838468
0.099381, -0.000838428
0.099386, -0.000838387
0.099391, -0.000838347
0.099396, -0.000838306
0.099401, -0.000838265
0.099406, -0.000838225
0.099411, -0.000838184
0.099416, -0.000838143
0.099421, -0.000838103
0.099426, -0.000838062
0.099431, -0.000838021
0.099436, -0.00083798
0.099441, -0.00083794
0.099446, -0.000837899
0.099451, -0.000837858
0.099456, -0.000837817
0.099461, -0.000837777
0.099466, -0.000837736
0.099471, -0.000837695
0.099476, -0.000837654
0.099481, -0.000837613
0.099486, -0.000837573
0.099491, -0.000837532
0.099496, -0.000837491
0.099501, -0.00083745
0.099506, -0.000837409
0.099511, -0.000837369
0.099516, -0.000837328
0.099521, -0.000837287
0.099526, -0.000837246
0.099531, -0.000837205
0.099536, -0.000837164
0.099541, -0.000837123
0.099546, -0.000837082
0.099551, -0.000837041
0.099556, -0.000837001
0.099561, -0.00083696
0.099566, -0.000836919
0.099571, -0.000836878
0.099576, -0.000836837
0.099581, -0.000836796
0.099586, -0.000836755
0.099591, -0.000836714
0.099596, -0.000836673
0.099601, -0.000836632
0.099606, -0.000836591
0.099611, -0.00083655
0.099616, -0.000836509
0.099621, -0.000836468
0.099626, -0.000836427
0.099631, -0.000836386
0.099636, -0.000836345
0.099641, -0.000836304
0.099646, -0.000836262
0.099651, -0.000836221
0.099656, -0.00083618
0.099661, -0.000836139
0.099666, -0.000836098
0.099671, -0.000836057
0.099676, -0.000836016
0.099681, -0.000835975
0.099686, -0.000835934
0.099691, -0.000835892
0.099696, -0.000835851
0.099701, -0.00083581
0.099706, -0.000835769
0.099711, -0.000835728
0.099716, -0.000835687
0.099721, -0.000835645
0.099726, -0.000835604
0.099731, -0.000835563
0.099736, -0.000835522
0.099741, -0.000835481
0.099746, -0.000835439
0.099751, -0.000835398
0.099756, -0.000835357
0.099761, -0.000835315
0.099766, -0.000835274
0.099771, -0.000835233
0.099776, -0.000835192
0.099781, -0.00083515
0.099786, -0.000835109
0.099791, -0.000835068
0.099796, -0.000835026
0.099801, -0.000834985
0.099806, -0.000834944
0.099811, -0.000834902
0.099816, -0.000834861
0.099821, -0.00083482
0.099826, -0.000834778
0.099831, -0.000834737
0.099836, -0.000834696
0.099841, -0.000834654
0.099846, -0.000834613
0.099851, -0.000834571
0.099856, -0.00083453
0.099861, -0.000834488
0.099866, -0.000834447
0.099871, -0.000834406
0.099876, -0.000834364
0.099881, -0.000834323
0.099886, -0.000834281
0.099891, -0.00083424
0.099896, -0.000834198
0.099901, -0.000834157
0.099906, -0.000834115
0.099911, -0.000834074
0.099916, -0.000834032
0.099921, -0.000833991
0.099926, -0.000833949
0.099931, -0.000833908
0.099936, -0.000833866
0.099941, -0.000833824
0.099946, -0.000833783
0.099951, -0.000833741
0.099956, -0.0008337
0.099961, -0.000833658
0.099966, -0.000833616
0.099971, -0.000833575
0.099976, -0.000833533
0.099981, -0.000833492
0.099986, -0.00083345
0.099991, -0.000833408
0.099996, -0.000833367
0.100001, -0.000833325
0.100006, -0.000833283
